,score,review
1395,-2.238288164138794,"I hate reading reviews that say something like, 'Don't waste your time, this film stinks on ice.' It does to that reviewer yet for me, it may have some sort of naïve charm. If you like the other 'Whis"
1231,-2.232753038406372,It's utterly pointless to rate this film. It's as if you would condemn (or praise) the newly born for his future life. Instead look at it as a powerful meditation at what could have been and what has 
1274,-2.23262357711792,"Most movies about, or set in, New Orleans, turn out to be laughably bad, and laughably inaccurate (examble: remember ""The Savage Bees""? But I'll make an exception for ""Tightrope"", which almost got it "
1941,-2.232189655303955,"I think the film is educational. However, it fails to treat the issue which sparked so much controversy: plural marriage. Also, the film fails to reveal what the LDS church espouses. Big opportunity w"
1958,-2.231076240539551,"What can you say about the film White Fire. Amazing? Fantastic? Disturbing? Hilarious? These words are not big enough to describe the event which is White Fire. From wobbly, garbled beginning to profo"
1366,-2.2272415161132812,"This film got terrible reviews but because it was offbeat and because critics don't usually ""get"" offbeat films, I thought I'd give it a try. Unfortunately they were largely right in this instance.<br"
1933,-2.222236156463623,"The movie actually has a fairly good story, but gets bogged down in several key places. It's almost as if the director threw the movie together without taking the time to make some essential cuts in t"
903,-2.2168753147125244,"Okay, so Robbie's a little hokey-looking by today's standards, and some of the acting is pretty stilted, and most of the special effects could now be duplicated by a bright 12 year old kid with a dece"
1751,-2.216486692428589,"In his otherwise excellent book, Lincoln in American Memory, the historian Merrill Peterson calls Young Mr.Lincoln a ""boring, dreadful, film"". This amazingly wrongheaded analysis simply proves that gr"
1517,-2.214655637741089,I don't know why the critics trashed this movie. I hardly ever agree with them anyway.<br /><br />The movie could have been a little scarier - I don't usually go to Horror movies! I even had to psych 
450,-2.213256359100342,"Life Pod is one of those movies that you just watch and try not to analyze too hard. The acting is rather amateurish, at best. The special effects are obviously low budget, but not too bad. The story "
1346,-2.2114408016204834,"This could be difficult to for some people to get into, being used to Hollywood production styles. The directing is uninspired, apparently simply a filming of the stage set-up, and the audio quality i"
1058,-2.2108685970306396,"As an employee of the Swedish Air Force I enjoyed the nice Gripen and Hkp 9 (MBB Bo 105) flight scenes in this movie. One of the few disappointments was the EWS 39 jammer pod, in this case an inert Rb"
1595,-2.2084083557128906,"Yes this a B- grade horror. But at least the producers, directors, and cast does not pretend this flick is manna from heaven. The plot is corny, a psychotic serial killer on his way to execution is sp"
692,-2.204648971557617,Let me state at the outset that I have Cerebral Palsy and I went into this film expecting to have to make allowances for the lead performance. I left the theater half-convinced that they'd cast an act
1738,-2.202329635620117,"Re: Pro Jury<br /><br />Although the lead actress is STRIKINGLY beautiful, the plot stands little chance of acceptance because too many distracting details face the audience during the unfolding of th"
1513,-2.192805767059326,"A patchwork about 911. The 11 stories from 11 directors from 11 countries are sometimes humoristic, sometimes boring (the first one, for example), sometimes used to say to Americans ""we have had more "
1851,-2.191166877746582,The year 2000 had been a bad year for indian films due to lack of quality and imagination from film directors. Other than Mohabbatein and Kaho Naa Pyaar Hai nothing stood out. CCCC had lot of contrave
1282,-2.188051462173462,"Could not understand why Jeremy Irons felt it necessary to exhibit a most disconcerting accent, spoken through clenched teeth,and from the back of his throat. In fact it rather spoiled the film for me"
594,-2.181389808654785,"Welcome to Oakland, where the dead come out to play and even the boys in DA hood can't stop them. This low-budget, direct-to-video production seems timed to coincide with the release of Land of the De"
1889,-2.1807198524475098,"I was at the same screenwriters conference and saw the movie. I thought the writer - Sue Smith - very clearly summarised what the film was about. However, the movie really didn't need explanation. I t"
1069,-2.1780147552490234,"Say what you want about Andy Milligan - but if his family was even 10% as deranged as the one in this film, well then I guess he could have turned out worse. Unfortunately, the video print of this fil"
639,-2.1776514053344727,"The movie looked like a walk-through for ""Immoral Study"". Most likely I never got much involved with the burning need of the female artist to immortalize male nudes and thus all that fuss about ""Now, "
649,-2.1754772663116455,"Tian's remake is no good at all. I only click on his remake documentary to see Wei Wei, the original actress back in the classic 1948 film say a few words to the crew. We are going to meet Wei Wei thi"
762,-2.172969341278076,"If the creators of this film had made any attempt at introducing reality to the plot, it would have been just one more waste of time, money, and creative effort. Fortunately, by throwing all pretense "
1496,-2.1692609786987305,"A meteor crashes into Crater Lake, the heat from the impact causing a prehistoric egg to hatch.<br /><br />Alright, so the plot is just trash. But despite its obvious low budget, this comes across as "
1205,-2.16884708404541,"Wow, I can't believe I waited so long to see this film. I just never got around to watching it. The plot has nothing that interests me. I know nothing about soccer (football.) I am one of those Americ"
1895,-2.164189577102661,"The problem with portraying a real life individual is that the performance can be good, but still not work if the audience doesn't believe that the actor is portraying the person. That's the main issu"
1084,-2.163877010345459,"It's not a big film. The acting is not amazing (some sub charterers are even played badly), The film is not beautiful in any sense. Nothing really inventive or new. If you like big films, this one is "
1188,-2.1625843048095703,With Ralph Bakshi most of his films appear to be like two-edged swords. You'll get something awesome out of it but only if you put up with the silly and the unnecessarily cheezy. The Lord of the Rings
